parameter,date,value,Ticker,Company,Type,Financial Type,Created Date
Shares Outstanding,2019-12-31,2674.12500,BABA,alibaba,income-statement,Q,03-16-2020
Shares Outstanding,2019-09-30,2636.62500,BABA,alibaba,income-statement,Q,03-16-2020
Shares Outstanding,2019-06-30,2634.37500,BABA,alibaba,income-statement,Q,03-16-2020
Shares Outstanding,2019-03-31,2623.00000,BABA,alibaba,income-statement,Q,03-16-2020
Shares Outstanding,2018-12-31,2614.00000,BABA,alibaba,income-statement,Q,03-16-2020
Shares Outstanding,2018-09-30,2628.00000,BABA,alibaba,income-statement,Q,03-16-2020
Shares Outstanding,2018-06-30,2627.00000,BABA,alibaba,income-statement,Q,03-16-2020
Shares Outstanding,2018-03-31,2610.00000,BABA,alibaba,income-statement,Q,03-16-2020
Shares Outstanding,2017-12-31,2615.00000,BABA,alibaba,income-statement,Q,03-16-2020
Shares Outstanding,2017-09-30,2607.00000,BABA,alibaba,income-statement,Q,03-16-2020
Shares Outstanding,2017-06-30,2599.00000,BABA,alibaba,income-statement,Q,03-16-2020
Shares Outstanding,2017-03-31,2573.00000,BABA,alibaba,income-statement,Q,03-16-2020
Shares Outstanding,2016-12-31,2571.00000,BABA,alibaba,income-statement,Q,03-16-2020
Shares Outstanding,2016-09-30,2566.00000,BABA,alibaba,income-statement,Q,03-16-2020
Shares Outstanding,2016-06-30,2568.00000,BABA,alibaba,income-statement,Q,03-16-2020
Shares Outstanding,2016-03-31,2562.00000,BABA,alibaba,income-statement,Q,03-16-2020
Shares Outstanding,2015-12-31,2538.15800,BABA,alibaba,income-statement,Q,03-16-2020
Shares Outstanding,2015-09-30,2564.00000,BABA,alibaba,income-statement,Q,03-16-2020
Shares Outstanding,2015-06-30,2588.00000,BABA,alibaba,income-statement,Q,03-16-2020
Shares Outstanding,2015-03-31,2500.00000,BABA,alibaba,income-statement,Q,03-16-2020
Shares Outstanding,2014-12-31,2588.00000,BABA,alibaba,income-statement,Q,03-16-2020
Shares Outstanding,2014-09-30,2425.00000,BABA,alibaba,income-statement,Q,03-16-2020
Shares Outstanding,2014-06-30,2384.00000,BABA,alibaba,income-statement,Q,03-16-2020
Shares Outstanding,2013-12-31,2343.00000,BABA,alibaba,income-statement,Q,03-16-2020
Shares Outstanding,2013-09-30,2317.00000,BABA,alibaba,income-statement,Q,03-16-2020
Shares Outstanding,2013-03-31,,BABA,alibaba,income-statement,Q,03-16-2020
Shares Outstanding,2012-03-31,,BABA,alibaba,income-statement,Q,03-16-2020
Shares Outstanding,2011-03-31,,BABA,alibaba,income-statement,Q,03-16-2020
Shares Outstanding,2010-03-31,,BABA,alibaba,income-statement,Q,03-16-2020
Basic EPS,2019-12-31,2.85000,BABA,alibaba,income-statement,Q,03-16-2020
Basic EPS,2019-09-30,3.90000,BABA,alibaba,income-statement,Q,03-16-2020
Basic EPS,2019-06-30,1.19000,BABA,alibaba,income-statement,Q,03-16-2020
Basic EPS,2019-03-31,1.55000,BABA,alibaba,income-statement,Q,03-16-2020
Basic EPS,2018-12-31,1.87000,BABA,alibaba,income-statement,Q,03-16-2020
Basic EPS,2018-09-30,1.13000,BABA,alibaba,income-statement,Q,03-16-2020
Basic EPS,2018-06-30,0.51000,BABA,alibaba,income-statement,Q,03-16-2020
Basic EPS,2018-03-31,0.66000,BABA,alibaba,income-statement,Q,03-16-2020
Basic EPS,2017-12-31,1.45000,BABA,alibaba,income-statement,Q,03-16-2020
Basic EPS,2017-09-30,1.04000,BABA,alibaba,income-statement,Q,03-16-2020
Basic EPS,2017-06-30,0.85000,BABA,alibaba,income-statement,Q,03-16-2020
Basic EPS,2017-03-31,0.59000,BABA,alibaba,income-statement,Q,03-16-2020
Basic EPS,2016-12-31,1.04000,BABA,alibaba,income-statement,Q,03-16-2020
Basic EPS,2016-09-30,0.46000,BABA,alibaba,income-statement,Q,03-16-2020
Basic EPS,2016-06-30,0.46000,BABA,alibaba,income-statement,Q,03-16-2020
Basic EPS,2016-03-31,0.25000,BABA,alibaba,income-statement,Q,03-16-2020
Basic EPS,2015-12-31,0.79000,BABA,alibaba,income-statement,Q,03-16-2020
Basic EPS,2015-09-30,1.46000,BABA,alibaba,income-statement,Q,03-16-2020
Basic EPS,2015-06-30,2.01000,BABA,alibaba,income-statement,Q,03-16-2020
Basic EPS,2015-03-31,0.15000,BABA,alibaba,income-statement,Q,03-16-2020
Basic EPS,2014-12-31,0.39000,BABA,alibaba,income-statement,Q,03-16-2020
Basic EPS,2014-09-30,0.22000,BABA,alibaba,income-statement,Q,03-16-2020
Basic EPS,2014-06-30,0.91000,BABA,alibaba,income-statement,Q,03-16-2020
Basic EPS,2013-12-31,0.62000,BABA,alibaba,income-statement,Q,03-16-2020
Basic EPS,2013-09-30,0.37000,BABA,alibaba,income-statement,Q,03-16-2020
Basic EPS,2013-03-31,,BABA,alibaba,income-statement,Q,03-16-2020
Basic EPS,2012-03-31,,BABA,alibaba,income-statement,Q,03-16-2020
Basic EPS,2011-03-31,,BABA,alibaba,income-statement,Q,03-16-2020
Basic EPS,2010-03-31,,BABA,alibaba,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2019-12-31,2.81000,BABA,alibaba,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2019-09-30,3.85000,BABA,alibaba,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2019-06-30,1.19000,BABA,alibaba,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2019-03-31,1.52000,BABA,alibaba,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2018-12-31,1.84000,BABA,alibaba,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2018-09-30,1.11000,BABA,alibaba,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2018-06-30,0.50000,BABA,alibaba,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2018-03-31,0.65000,BABA,alibaba,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2017-12-31,1.41000,BABA,alibaba,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2017-09-30,1.02000,BABA,alibaba,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2017-06-30,0.83000,BABA,alibaba,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2017-03-31,0.58000,BABA,alibaba,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2016-12-31,1.00000,BABA,alibaba,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2016-09-30,0.45000,BABA,alibaba,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2016-06-30,0.44000,BABA,alibaba,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2016-03-31,0.25000,BABA,alibaba,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2015-12-31,0.76000,BABA,alibaba,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2015-09-30,1.40000,BABA,alibaba,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2015-06-30,1.92000,BABA,alibaba,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2015-03-31,0.15000,BABA,alibaba,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2014-12-31,0.37000,BABA,alibaba,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2014-09-30,0.20000,BABA,alibaba,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2014-06-30,0.84000,BABA,alibaba,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2013-12-31,0.58000,BABA,alibaba,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2013-09-30,0.34000,BABA,alibaba,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2013-03-31,0.00000,BABA,alibaba,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2012-03-31,0.00000,BABA,alibaba,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2011-03-31,0.00000,BABA,alibaba,income-statement,Q,03-16-2020
EPS - Earnings Per Share,2010-03-31,0.00000,BABA,alibaba,income-statement,Q,03-16-2020
Cash On Hand,2019-03-31,31542.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Cash On Hand,2018-03-31,34058.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Cash On Hand,2017-03-31,22294.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Cash On Hand,2016-03-31,18152.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Cash On Hand,2015-03-31,20696.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Cash On Hand,2014-03-31,8059.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Cash On Hand,2013-03-31,5952.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Cash On Hand,2012-03-31,4016.63300,BABA,alibaba,balance-sheet,A,03-16-2020
Cash On Hand,2011-03-31,2967.03900,BABA,alibaba,balance-sheet,A,03-16-2020
Cash On Hand,2010-03-31,2476.51400,BABA,alibaba,balance-sheet,A,03-16-2020
Notes And Loans Receivable,2019-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Notes And Loans Receivable,2018-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Notes And Loans Receivable,2017-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Notes And Loans Receivable,2016-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Notes And Loans Receivable,2015-03-31,135.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Notes And Loans Receivable,2014-03-31,2121.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Notes And Loans Receivable,2013-03-31,712.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Notes And Loans Receivable,2012-03-31,90.98460,BABA,alibaba,balance-sheet,A,03-16-2020
Notes And Loans Receivable,2011-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Notes And Loans Receivable,2010-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Inventory,2019-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Inventory,2018-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Inventory,2017-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Inventory,2016-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Inventory,2015-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Inventory,2014-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Inventory,2013-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Inventory,2012-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Inventory,2011-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Inventory,2010-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Other Current Assets,2019-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Other Current Assets,2018-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Other Current Assets,2017-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Other Current Assets,2016-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Other Current Assets,2015-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Other Current Assets,2014-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Other Current Assets,2013-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Other Current Assets,2012-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Other Current Assets,2011-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Other Current Assets,2010-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Total Current Assets,2019-03-31,40272.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Current Assets,2018-03-31,40949.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Current Assets,2017-03-31,26516.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Current Assets,2016-03-31,20792.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Current Assets,2015-03-31,22925.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Current Assets,2014-03-31,10934.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Current Assets,2013-03-31,6943.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Current Assets,2012-03-31,4368.98300,BABA,alibaba,balance-sheet,A,03-16-2020
Total Current Assets,2011-03-31,2967.03900,BABA,alibaba,balance-sheet,A,03-16-2020
Total Current Assets,2010-03-31,2476.51400,BABA,alibaba,balance-sheet,A,03-16-2020
"Property, Plant, And Equipment",2019-03-31,13713.00000,BABA,alibaba,balance-sheet,A,03-16-2020
"Property, Plant, And Equipment",2018-03-31,10600.00000,BABA,alibaba,balance-sheet,A,03-16-2020
"Property, Plant, And Equipment",2017-03-31,2936.00000,BABA,alibaba,balance-sheet,A,03-16-2020
"Property, Plant, And Equipment",2016-03-31,2114.00000,BABA,alibaba,balance-sheet,A,03-16-2020
"Property, Plant, And Equipment",2015-03-31,1474.00000,BABA,alibaba,balance-sheet,A,03-16-2020
"Property, Plant, And Equipment",2014-03-31,900.00000,BABA,alibaba,balance-sheet,A,03-16-2020
"Property, Plant, And Equipment",2013-03-31,612.00000,BABA,alibaba,balance-sheet,A,03-16-2020
"Property, Plant, And Equipment",2012-03-31,385.70580,BABA,alibaba,balance-sheet,A,03-16-2020
"Property, Plant, And Equipment",2011-03-31,284.41650,BABA,alibaba,balance-sheet,A,03-16-2020
"Property, Plant, And Equipment",2010-03-31,244.23560,BABA,alibaba,balance-sheet,A,03-16-2020
Long-Term Investments,2019-03-31,35991.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Long-Term Investments,2018-03-31,28360.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Long-Term Investments,2017-03-31,22056.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Long-Term Investments,2016-03-31,18742.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Long-Term Investments,2015-03-31,7822.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Long-Term Investments,2014-03-31,3335.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Long-Term Investments,2013-03-31,289.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Long-Term Investments,2012-03-31,295.97400,BABA,alibaba,balance-sheet,A,03-16-2020
Long-Term Investments,2011-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Long-Term Investments,2010-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Goodwill And Intangible Assets,2019-03-31,49650.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Goodwill And Intangible Assets,2018-03-31,31723.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Goodwill And Intangible Assets,2017-03-31,20953.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Goodwill And Intangible Assets,2016-03-31,13941.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Goodwill And Intangible Assets,2015-03-31,8326.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Goodwill And Intangible Assets,2014-03-31,2476.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Goodwill And Intangible Assets,2013-03-31,2176.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Goodwill And Intangible Assets,2012-03-31,2112.84700,BABA,alibaba,balance-sheet,A,03-16-2020
Goodwill And Intangible Assets,2011-03-31,1768.60800,BABA,alibaba,balance-sheet,A,03-16-2020
Goodwill And Intangible Assets,2010-03-31,1688.53900,BABA,alibaba,balance-sheet,A,03-16-2020
Other Long-Term Assets,2019-03-31,4175.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Other Long-Term Assets,2018-03-31,2694.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Other Long-Term Assets,2017-03-31,1169.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Other Long-Term Assets,2016-03-31,932.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Other Long-Term Assets,2015-03-31,659.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Other Long-Term Assets,2014-03-31,336.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Other Long-Term Assets,2013-03-31,241.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Other Long-Term Assets,2012-03-31,229.57560,BABA,alibaba,balance-sheet,A,03-16-2020
Other Long-Term Assets,2011-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Other Long-Term Assets,2010-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Total Long-Term Assets,2019-03-31,103529.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Long-Term Assets,2018-03-31,73377.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Long-Term Assets,2017-03-31,47114.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Long-Term Assets,2016-03-31,35729.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Long-Term Assets,2015-03-31,18281.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Long-Term Assets,2014-03-31,7047.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Long-Term Assets,2013-03-31,3318.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Long-Term Assets,2012-03-31,3024.10300,BABA,alibaba,balance-sheet,A,03-16-2020
Total Long-Term Assets,2011-03-31,2053.02400,BABA,alibaba,balance-sheet,A,03-16-2020
Total Long-Term Assets,2010-03-31,1932.77400,BABA,alibaba,balance-sheet,A,03-16-2020
Total Assets,2019-03-31,143801.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Assets,2018-03-31,114326.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Assets,2017-03-31,73630.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Assets,2016-03-31,56521.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Assets,2015-03-31,41206.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Assets,2014-03-31,17981.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Assets,2013-03-31,10261.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Assets,2012-03-31,7393.08600,BABA,alibaba,balance-sheet,A,03-16-2020
Total Assets,2011-03-31,5648.01900,BABA,alibaba,balance-sheet,A,03-16-2020
Total Assets,2010-03-31,6114.24600,BABA,alibaba,balance-sheet,A,03-16-2020
Total Current Liabilities,2019-03-31,30944.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Current Liabilities,2018-03-31,21651.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Current Liabilities,2017-03-31,13623.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Current Liabilities,2016-03-31,8071.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Current Liabilities,2015-03-31,6400.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Current Liabilities,2014-03-31,6026.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Current Liabilities,2013-03-31,3860.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Current Liabilities,2012-03-31,1840.20700,BABA,alibaba,balance-sheet,A,03-16-2020
Total Current Liabilities,2011-03-31,120.48510,BABA,alibaba,balance-sheet,A,03-16-2020
Total Current Liabilities,2010-03-31,2229.49300,BABA,alibaba,balance-sheet,A,03-16-2020
Long Term Debt,2019-03-31,16664.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Long Term Debt,2018-03-31,19055.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Long Term Debt,2017-03-31,11163.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Long Term Debt,2016-03-31,8292.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Long Term Debt,2015-03-31,8163.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Long Term Debt,2014-03-31,4951.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Long Term Debt,2013-03-31,3613.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Long Term Debt,2012-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Long Term Debt,2011-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Long Term Debt,2010-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Other Non-Current Liabilities,2019-03-31,922.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Other Non-Current Liabilities,2018-03-31,327.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Other Non-Current Liabilities,2017-03-31,188.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Other Non-Current Liabilities,2016-03-31,335.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Other Non-Current Liabilities,2015-03-31,347.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Other Non-Current Liabilities,2014-03-31,12.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Other Non-Current Liabilities,2013-03-31,10.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Other Non-Current Liabilities,2012-03-31,16.28640,BABA,alibaba,balance-sheet,A,03-16-2020
Other Non-Current Liabilities,2011-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Other Non-Current Liabilities,2010-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Total Long Term Liabilities,2019-03-31,22176.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Long Term Liabilities,2018-03-31,23097.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Long Term Liabilities,2017-03-31,13353.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Long Term Liabilities,2016-03-31,9750.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Long Term Liabilities,2015-03-31,9413.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Long Term Liabilities,2014-03-31,5394.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Long Term Liabilities,2013-03-31,4638.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Long Term Liabilities,2012-03-31,168.50160,BABA,alibaba,balance-sheet,A,03-16-2020
Total Long Term Liabilities,2011-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Total Long Term Liabilities,2010-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Total Liabilities,2019-03-31,53120.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Liabilities,2018-03-31,44748.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Liabilities,2017-03-31,26976.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Liabilities,2016-03-31,17821.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Liabilities,2015-03-31,15813.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Liabilities,2014-03-31,11420.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Liabilities,2013-03-31,8498.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Liabilities,2012-03-31,2008.70800,BABA,alibaba,balance-sheet,A,03-16-2020
Total Liabilities,2011-03-31,1407.60100,BABA,alibaba,balance-sheet,A,03-16-2020
Total Liabilities,2010-03-31,2230.37200,BABA,alibaba,balance-sheet,A,03-16-2020
Common Stock Net,2019-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Common Stock Net,2018-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Common Stock Net,2017-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Common Stock Net,2016-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Common Stock Net,2015-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Common Stock Net,2014-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Common Stock Net,2013-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Common Stock Net,2012-03-31,0.15660,BABA,alibaba,balance-sheet,A,03-16-2020
Common Stock Net,2011-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Common Stock Net,2010-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Retained Earnings (Accumulated Deficit),2019-03-31,38426.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Retained Earnings (Accumulated Deficit),2018-03-31,27477.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Retained Earnings (Accumulated Deficit),2017-03-31,15772.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Retained Earnings (Accumulated Deficit),2016-03-31,12213.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Retained Earnings (Accumulated Deficit),2015-03-31,4007.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Retained Earnings (Accumulated Deficit),2014-03-31,190.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Retained Earnings (Accumulated Deficit),2013-03-31,-3296.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Retained Earnings (Accumulated Deficit),2012-03-31,1965.64300,BABA,alibaba,balance-sheet,A,03-16-2020
Retained Earnings (Accumulated Deficit),2011-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Retained Earnings (Accumulated Deficit),2010-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Comprehensive Income,2019-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Comprehensive Income,2018-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Comprehensive Income,2017-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Comprehensive Income,2016-03-31,597.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Comprehensive Income,2015-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Comprehensive Income,2014-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Comprehensive Income,2013-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Comprehensive Income,2012-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Comprehensive Income,2011-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Comprehensive Income,2010-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Other Share Holders Equity,2019-03-31,385.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Other Share Holders Equity,2018-03-31,1424.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Other Share Holders Equity,2017-03-31,1231.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Other Share Holders Equity,2016-03-31,338.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Other Share Holders Equity,2015-03-31,558.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Other Share Holders Equity,2014-03-31,180.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Other Share Holders Equity,2013-03-31,-191.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Other Share Holders Equity,2012-03-31,-288.61380,BABA,alibaba,balance-sheet,A,03-16-2020
Other Share Holders Equity,2011-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Other Share Holders Equity,2010-03-31,,BABA,alibaba,balance-sheet,A,03-16-2020
Share Holder Equity,2019-03-31,90681.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Share Holder Equity,2018-03-31,69578.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Share Holder Equity,2017-03-31,46654.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Share Holder Equity,2016-03-31,38700.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Share Holder Equity,2015-03-31,25393.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Share Holder Equity,2014-03-31,6561.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Share Holder Equity,2013-03-31,1763.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Share Holder Equity,2012-03-31,5384.37800,BABA,alibaba,balance-sheet,A,03-16-2020
Share Holder Equity,2011-03-31,4240.41800,BABA,alibaba,balance-sheet,A,03-16-2020
Share Holder Equity,2010-03-31,3883.87400,BABA,alibaba,balance-sheet,A,03-16-2020
Total Liabilities And Share Holders Equity,2019-03-31,143801.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Liabilities And Share Holders Equity,2018-03-31,114326.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Liabilities And Share Holders Equity,2017-03-31,73630.00000,BABA,alibaba,balance-sheet,A,03-16-2020
Total Liabilities And Share Holders Equity,2016-03-31,56521.00000,BABA,alibaba,balance-sheet,A,03-16-2020
