parameter,date,value,Ticker,Company,Type,Financial Type,Created Date
Income Taxes,2010-06-30,88.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income Taxes,2010-03-31,100.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income Taxes,2009-12-31,85.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income Taxes,2009-09-30,60.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income Taxes,2009-06-30,39.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income Taxes,2009-03-31,69.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income Taxes,2008-12-31,80.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income Taxes,2008-09-30,59.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income Taxes,2008-06-30,46.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income Taxes,2008-03-31,62.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income Taxes,2007-12-31,74.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income Taxes,2007-09-30,44.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income Taxes,2007-06-30,33.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income Taxes,2007-03-31,33.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income Taxes,2006-12-31,91.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income Taxes,2006-09-30,19.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income Taxes,2006-06-30,32.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income Taxes,2006-03-31,45.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income Taxes,2005-12-31,-38.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income Taxes,2005-09-30,21.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income Taxes,2005-06-30,56.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income Taxes,2005-03-31,56.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2019-12-31,3267.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2019-09-30,2138.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2019-06-30,2632.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2019-03-31,3565.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2018-12-31,3022.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2018-09-30,2882.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2018-06-30,2531.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2018-03-31,1629.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2017-12-31,1856.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2017-09-30,258.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2017-06-30,199.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2017-03-31,724.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2016-12-31,752.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2016-09-30,262.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2016-06-30,872.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2016-03-31,581.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2015-12-31,486.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2015-09-30,86.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2015-06-30,96.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2015-03-31,-50.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2014-12-31,225.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2014-09-30,-429.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2014-06-30,-121.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2014-03-31,47.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2013-12-31,273.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2013-09-30,-31.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2013-06-30,4.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2013-03-31,99.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2012-12-31,143.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2012-09-30,-105.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2012-06-30,37.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2012-03-31,41.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2011-12-31,186.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2011-09-30,63.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2011-06-30,176.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2011-03-31,218.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2010-12-31,422.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2010-09-30,213.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2010-06-30,209.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2010-03-31,301.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2009-12-31,387.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2009-09-30,202.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2009-06-30,140.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2009-03-31,179.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2008-12-31,224.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2008-09-30,123.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2008-06-30,162.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2008-03-31,145.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2007-12-31,207.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2007-09-30,80.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2007-06-30,78.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2007-03-31,111.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2006-12-31,98.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2006-09-30,19.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2006-06-30,22.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2006-03-31,51.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2005-12-31,199.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2005-09-30,30.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2005-06-30,52.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income After Taxes,2005-03-31,52.00000,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2019-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2019-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2019-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2019-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2018-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2018-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2018-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2018-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2017-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2017-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2017-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2017-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2016-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2016-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2016-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2016-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2015-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2015-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2015-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2015-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2014-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2014-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2014-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2014-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2013-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2013-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2013-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2013-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2012-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2012-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2012-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2012-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2011-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2011-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2011-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2011-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2010-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2010-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2010-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2010-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2009-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2009-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2009-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2009-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2008-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2008-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2008-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2008-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2007-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2007-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2007-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2007-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2006-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2006-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2006-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2006-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2005-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2005-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2005-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Other Income,2005-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2019-12-31,3268.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2019-09-30,2134.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2019-06-30,2625.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2019-03-31,3561.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2018-12-31,3027.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2018-09-30,2883.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2018-06-30,2534.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2018-03-31,1629.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2017-12-31,1856.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2017-09-30,256.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2017-06-30,197.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2017-03-31,724.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2016-12-31,749.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2016-09-30,252.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2016-06-30,857.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2016-03-31,513.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2015-12-31,482.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2015-09-30,79.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2015-06-30,92.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2015-03-31,-57.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2014-12-31,214.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2014-09-30,-437.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2014-06-30,-126.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2014-03-31,108.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2013-12-31,240.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2013-09-30,-41.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2013-06-30,-7.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2013-03-31,82.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2012-12-31,98.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2012-09-30,-274.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2012-06-30,7.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2012-03-31,130.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2011-12-31,176.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2011-09-30,63.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2011-06-30,191.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2011-03-31,201.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2010-12-31,415.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2010-09-30,231.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2010-06-30,207.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2010-03-31,299.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2009-12-31,384.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2009-09-30,199.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2009-06-30,142.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2009-03-31,177.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2008-12-31,226.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2008-09-30,118.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2008-06-30,158.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2008-03-31,143.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2007-12-31,207.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2007-09-30,80.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2007-06-30,78.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2007-03-31,111.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2006-12-31,98.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2006-09-30,19.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2006-06-30,22.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2006-03-31,51.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2005-12-31,199.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2005-09-30,30.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2005-06-30,52.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Continuous Operations,2005-03-31,52.00000,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2019-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2019-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2019-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2019-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2018-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2018-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2018-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2018-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2017-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2017-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2017-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2017-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2016-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2016-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2016-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2016-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2015-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2015-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2015-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2015-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2014-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2014-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2014-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2014-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2013-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2013-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2013-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2013-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2012-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2012-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2012-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2012-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2011-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2011-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2011-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2011-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2010-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2010-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2010-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2010-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2009-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2009-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2009-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2009-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2008-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2008-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2008-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2008-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2007-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2007-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2007-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2007-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2006-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2006-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2006-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2006-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2005-12-31,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2005-09-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2005-06-30,,AMZN,amazon,income-statement,Q,03-16-2020
Income From Discontinued Operations,2005-03-31,,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2019-12-31,3268.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2019-09-30,2134.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2019-06-30,2625.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2019-03-31,3561.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2018-12-31,3027.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2018-09-30,2883.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2018-06-30,2534.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2018-03-31,1629.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2017-12-31,1856.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2017-09-30,256.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2017-06-30,197.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2017-03-31,724.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2016-12-31,749.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2016-09-30,252.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2016-06-30,857.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2016-03-31,513.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2015-12-31,482.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2015-09-30,79.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2015-06-30,92.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2015-03-31,-57.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2014-12-31,214.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2014-09-30,-437.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2014-06-30,-126.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2014-03-31,108.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2013-12-31,240.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2013-09-30,-41.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2013-06-30,-7.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2013-03-31,82.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2012-12-31,98.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2012-09-30,-274.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2012-06-30,7.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2012-03-31,130.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2011-12-31,176.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2011-09-30,63.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2011-06-30,191.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2011-03-31,201.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2010-12-31,415.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2010-09-30,231.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2010-06-30,207.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2010-03-31,299.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2009-12-31,384.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2009-09-30,199.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2009-06-30,142.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2009-03-31,177.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2008-12-31,226.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2008-09-30,118.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2008-06-30,158.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2008-03-31,143.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2007-12-31,207.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2007-09-30,80.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2007-06-30,78.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2007-03-31,111.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2006-12-31,98.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2006-09-30,19.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2006-06-30,22.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2006-03-31,51.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2005-12-31,199.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2005-09-30,30.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2005-06-30,52.00000,AMZN,amazon,income-statement,Q,03-16-2020
Net Income,2005-03-31,78.00000,AMZN,amazon,income-statement,Q,03-16-2020
EBITDA,2019-12-31,10050.00000,AMZN,amazon,income-statement,Q,03-16-2020
EBITDA,2019-09-30,8720.00000,AMZN,amazon,income-statement,Q,03-16-2020
EBITDA,2019-06-30,8286.00000,AMZN,amazon,income-statement,Q,03-16-2020
EBITDA,2019-03-31,9274.00000,AMZN,amazon,income-statement,Q,03-16-2020
